id,address_state,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,loan_category,good_loan_flag,bad_loan_flag,issue_year,issue_month,issue_month_name,issue_year_month,payment_difference,payment_ratio
449313,WY,5 years,State of WY - Forestry Division,D,MORTGAGE,2021-09-10,2021-05-16,2021-10-12,Fully Paid,2021-11-12,551848,Debt consolidation,D5,36 months,Not Verified,34977.0,0.1887,457.05,0.16,13000,11,16454,Good Loan,1,0,2021.0,9.0,September,2021-09,3454,1.2657
484143,TX,6 years,American Arbitration Association,D,MORTGAGE,2021-10-02,2021-05-16,2021-07-12,Fully Paid,2021-08-12,616325,Debt consolidation,D2,36 months,Not Verified,36500.0,0.2384,103.94,0.1496,3000,10,3707,Good Loan,1,0,2021.0,10.0,October,2021-10,707,1.2357
499044,NY,6 years,rahway cancer center,D,MORTGAGE,2021-10-04,2021-08-13,2021-08-11,Fully Paid,2021-09-11,640324,Debt consolidation,D3,36 months,Not Verified,100000.0,0.1628,870.71,0.1533,25000,23,29213,Good Loan,1,0,2021.0,10.0,October,2021-10,4213,1.1685
862932,CA,6 years,"Sudberry Properties, Inc",D,MORTGAGE,2021-11-08,2021-05-16,2021-02-14,Fully Paid,2021-03-14,1076041,Debt consolidation,D4,36 months,Not Verified,60000.0,0.0724,299.03,0.1689,8400,7,10652,Good Loan,1,0,2021.0,11.0,November,2021-11,2252,1.2681
366231,MI,7 years,Michael Enterprises,D,MORTGAGE,2021-08-12,2021-05-16,2021-12-11,Fully Paid,2022-01-11,377973,Debt consolidation,D2,36 months,Not Verified,50000.0,0.0739,34.39,0.1442,1000,24,1238,Good Loan,1,0,2021.0,8.0,August,2021-08,238,1.238
458470,TX,7 years,Worldwide Refinishing Systems,D,MORTGAGE,2021-09-11,2021-12-13,2021-11-12,Fully Paid,2021-12-12,570658,Debt consolidation,D4,36 months,Not Verified,82500.0,0.2223,349.87,0.1565,10000,35,12595,Good Loan,1,0,2021.0,9.0,September,2021-09,2595,1.2595
463800,NY,7 years,Juno Technologies,D,MORTGAGE,2021-09-12,2021-12-12,2021-12-12,Fully Paid,2022-01-12,580863,Debt consolidation,D5,36 months,Not Verified,105000.0,0.108,878.94,0.16,25000,17,31642,Good Loan,1,0,2021.0,9.0,September,2021-09,6642,1.2657
616744,CO,8 years,Dave and Buster's,D,MORTGAGE,2021-10-11,2021-06-12,2021-06-12,Fully Paid,2021-07-12,790763,Debt consolidation,D1,36 months,Not Verified,46000.0,0.1748,294.31,0.1409,8600,15,10048,Good Loan,1,0,2021.0,10.0,October,2021-10,1448,1.1684
473133,MA,8 years,BERKSHIRE FACULTY SERVICE,D,MORTGAGE,2021-10-01,2021-02-13,2021-01-13,Fully Paid,2021-02-13,597727,Debt consolidation,D3,36 months,Not Verified,160000.0,0.1636,870.39,0.1531,25000,37,31336,Good Loan,1,0,2021.0,10.0,October,2021-10,6336,1.2534
547759,NJ,8 years,"Osiris Group, Inc.",D,MORTGAGE,2021-10-07,2021-05-16,2021-08-13,Fully Paid,2021-09-13,706296,Debt consolidation,D5,36 months,Not Verified,70000.0,0.1195,565.05,0.1632,16000,21,20343,Good Loan,1,0,2021.0,10.0,October,2021-10,4343,1.2714
1040144,NJ,9 years,Bimbo Bakeries USA,D,MORTGAGE,2021-11-11,2021-02-15,2021-09-12,Fully Paid,2021-10-12,1270519,Debt consolidation,D2,36 months,Not Verified,77000.0,0.1113,355.39,0.1677,10000,24,11031,Good Loan,1,0,2021.0,11.0,November,2021-11,1031,1.1031
502409,FL,< 1 year,Magruder Eye Institute,D,MORTGAGE,2021-10-04,2021-04-16,2021-05-13,Fully Paid,2021-06-13,646079,Debt consolidation,D1,36 months,Not Verified,23920.0,0.1841,206.79,0.1459,6000,22,7445,Good Loan,1,0,2021.0,10.0,October,2021-10,1445,1.2408
475220,CA,1 year,"Wagner & Company, CPA",D,MORTGAGE,2021-10-01,2021-01-11,2021-01-11,Fully Paid,2021-02-11,601450,Debt consolidation,D2,36 months,Not Verified,38000.0,0.2245,372.44,0.1496,10750,18,12054,Good Loan,1,0,2021.0,10.0,October,2021-10,1304,1.1213
486977,MA,10+ years,Baystate Medical Center,D,MORTGAGE,2021-10-03,2021-12-10,2021-01-11,Fully Paid,2021-02-11,620710,Debt consolidation,D1,36 months,Not Verified,97000.0,0.1815,861.63,0.1459,25000,49,27486,Good Loan,1,0,2021.0,10.0,October,2021-10,2486,1.0994
469044,NJ,10+ years,MTA Metro-North Railroad,D,MORTGAGE,2021-09-12,2021-11-10,2021-11-10,Fully Paid,2021-12-10,591251,Debt consolidation,D2,36 months,Not Verified,67350.0,0.0556,332.6,0.1496,9600,15,10673,Good Loan,1,0,2021.0,9.0,September,2021-09,1073,1.1118
494246,CA,3 years,Eva's Esthetics,D,MORTGAGE,2021-10-03,2021-02-14,2021-10-12,Fully Paid,2021-11-12,632687,Debt consolidation,D1,36 months,Not Verified,52000.0,0.1311,86.17,0.1459,2500,19,3087,Good Loan,1,0,2021.0,10.0,October,2021-10,587,1.2348
571256,MO,3 years,Enterprise rent a car,D,MORTGAGE,2021-10-09,2021-08-13,2021-03-13,Fully Paid,2021-04-13,734834,Debt consolidation,D2,36 months,Not Verified,38000.0,0.1323,208.61,0.1521,6000,19,7440,Good Loan,1,0,2021.0,10.0,October,2021-10,1440,1.24
636189,TX,4 years,seton northwest hospital,D,MORTGAGE,2021-10-12,2021-05-16,2021-01-14,Fully Paid,2021-02-14,814994,Debt consolidation,D1,36 months,Not Verified,61240.0,0.1338,239.55,0.1409,7000,20,8625,Good Loan,1,0,2021.0,10.0,October,2021-10,1625,1.2321
587316,TX,4 years,UTHSC,D,MORTGAGE,2021-10-10,2021-05-16,2021-06-11,Fully Paid,2021-07-11,754542,Debt consolidation,D2,36 months,Not Verified,85000.0,0.1069,187.75,0.1521,5400,51,5904,Good Loan,1,0,2021.0,10.0,October,2021-10,504,1.0933
492076,FL,4 years,FLA LIFT SYSTEMS,D,MORTGAGE,2021-10-03,2021-05-16,2021-04-12,Fully Paid,2021-05-12,629172,Debt consolidation,D5,36 months,Not Verified,40320.0,0.1301,527.91,0.1607,15000,15,18564,Good Loan,1,0,2021.0,10.0,October,2021-10,3564,1.2376
453965,KS,5 years,UnitedHealth Group,D,MORTGAGE,2021-09-11,2021-05-11,2021-05-11,Fully Paid,2021-06-11,561741,Debt consolidation,D3,36 months,Not Verified,112000.0,0.1215,522.23,0.1531,15000,27,17640,Good Loan,1,0,2021.0,9.0,September,2021-09,2640,1.176
531524,IL,6 years,H.D. Hudson Mfg. Company,D,MORTGAGE,2021-10-06,2021-07-13,2021-07-13,Fully Paid,2021-08-13,687167,Debt consolidation,D2,36 months,Not Verified,46680.0,0.1913,278.15,0.1521,8000,20,10037,Good Loan,1,0,2021.0,10.0,October,2021-10,2037,1.2546
833183,NY,6 years,Boyden Global Executive Search,D,MORTGAGE,2021-11-08,2021-08-15,2021-03-14,Fully Paid,2021-04-14,1042739,Debt consolidation,D4,36 months,Not Verified,120000.0,0.1706,355.99,0.1689,10000,27,12742,Good Loan,1,0,2021.0,11.0,November,2021-11,2742,1.2742
477479,RI,10+ years,Department of Corections,D,MORTGAGE,2021-10-01,2021-05-16,2021-01-12,Fully Paid,2021-02-12,605674,Debt consolidation,D5,36 months,Not Verified,95904.0,0.1274,563.11,0.1607,16000,51,19629,Good Loan,1,0,2021.0,10.0,October,2021-10,3629,1.2268
972487,AL,10+ years,Available Plastics Inc.,D,MORTGAGE,2021-11-10,2021-05-16,2021-01-12,Fully Paid,2021-02-12,1194449,Debt consolidation,D2,36 months,Not Verified,36000.0,0.206,127.94,0.1677,3600,17,3748,Good Loan,1,0,2021.0,11.0,November,2021-11,148,1.0411
508804,WI,10+ years,Sheboygan Area School District,D,MORTGAGE,2021-10-04,2021-05-16,2021-05-13,Fully Paid,2021-06-13,656558,Debt consolidation,D2,36 months,Not Verified,75000.0,0.1645,207.88,0.1496,6000,23,7484,Good Loan,1,0,2021.0,10.0,October,2021-10,1484,1.2473
481901,CO,10+ years,Colorado Springs Police Dept.,D,MORTGAGE,2021-10-02,2021-03-15,2021-05-12,Fully Paid,2021-06-12,612939,Debt consolidation,D3,36 months,Not Verified,57000.0,0.2276,452.77,0.1533,13000,31,16051,Good Loan,1,0,2021.0,10.0,October,2021-10,3051,1.2347
391569,IL,10+ years,Local 422,D,MORTGAGE,2021-09-04,2021-03-14,2021-04-12,Fully Paid,2021-05-12,410989,Debt consolidation,D3,36 months,Not Verified,78000.0,0.1551,690.74,0.1474,20000,31,24866,Good Loan,1,0,2021.0,9.0,September,2021-09,4866,1.2433
479536,FL,10+ years,Indian River State College,D,MORTGAGE,2021-10-01,2021-10-14,2021-02-13,Fully Paid,2021-03-13,609346,Debt consolidation,D3,36 months,Not Verified,70000.0,0.2412,383.12,0.1533,11000,53,13792,Good Loan,1,0,2021.0,10.0,October,2021-10,2792,1.2538
398779,WA,2 years,Accurate Steel Erectors Inc.,D,MORTGAGE,2021-09-05,2021-05-12,2021-05-12,Fully Paid,2021-06-12,440891,Debt consolidation,D1,36 months,Not Verified,55000.0,0.1449,616.12,0.1411,18000,17,22180,Good Loan,1,0,2021.0,9.0,September,2021-09,4180,1.2322
595051,OK,2 years,River Spirit Casino,D,MORTGAGE,2021-10-10,2021-03-16,2021-04-13,Fully Paid,2021-05-13,764035,Debt consolidation,D2,36 months,Not Verified,37000.0,0.1434,172.01,0.1446,5000,18,6134,Good Loan,1,0,2021.0,10.0,October,2021-10,1134,1.2268
599533,WA,3 years,"Jon J. McMullen, P.S.",D,MORTGAGE,2021-10-10,2021-05-12,2021-06-12,Fully Paid,2021-07-12,769491,Debt consolidation,D1,36 months,Not Verified,42000.0,0.1746,242.11,0.1484,7000,14,8244,Good Loan,1,0,2021.0,10.0,October,2021-10,1244,1.1777
535858,AR,3 years,Metropolitan National Bank,D,MORTGAGE,2021-10-06,2021-01-15,2021-09-11,Fully Paid,2021-10-11,692356,Debt consolidation,D4,36 months,Not Verified,37400.0,0.2278,377.68,0.1595,10750,14,12451,Good Loan,1,0,2021.0,10.0,October,2021-10,1701,1.1582
780216,MA,4 years,MFS,D,MORTGAGE,2021-11-06,2021-07-14,2021-07-14,Fully Paid,2021-08-14,982984,Debt consolidation,D1,36 months,Not Verified,120000.0,0.1238,279.76,0.1562,8000,41,10087,Good Loan,1,0,2021.0,11.0,November,2021-11,2087,1.2609
387195,AZ,4 years,Ventana Medical Systems,D,MORTGAGE,2021-09-03,2021-05-16,2021-04-12,Fully Paid,2021-05-12,419954,Debt consolidation,D1,36 months,Not Verified,53000.0,0.0322,167.73,0.1411,4900,25,6038,Good Loan,1,0,2021.0,9.0,September,2021-09,1138,1.2322
556822,AL,4 years,Mcwane Science Center,D,MORTGAGE,2021-10-08,2021-04-15,2021-08-13,Fully Paid,2021-09-13,716968,Debt consolidation,D2,36 months,Not Verified,27996.0,0.2435,113.0,0.1521,3250,16,4068,Good Loan,1,0,2021.0,10.0,October,2021-10,818,1.2517
806888,VA,4 years,Base One Technologies,D,MORTGAGE,2021-11-07,2021-04-16,2021-07-14,Fully Paid,2021-08-14,1013291,Debt consolidation,D3,36 months,Not Verified,82000.0,0.1746,354.0,0.1649,10000,13,12744,Good Loan,1,0,2021.0,11.0,November,2021-11,2744,1.2744
385004,UT,4 years,skb properties,D,MORTGAGE,2021-09-03,2021-03-12,2021-04-12,Fully Paid,2021-05-12,416487,Debt consolidation,D3,36 months,Not Verified,55004.0,0.2088,331.56,0.1474,9600,22,11936,Good Loan,1,0,2021.0,9.0,September,2021-09,2336,1.2433
441419,GA,4 years,Ed Voyles Honda,D,MORTGAGE,2021-09-09,2021-05-16,2021-10-12,Fully Paid,2021-11-12,535492,Debt consolidation,D5,36 months,Not Verified,91000.0,0.2389,457.05,0.16,13000,21,16454,Good Loan,1,0,2021.0,9.0,September,2021-09,3454,1.2657
500349,CA,6 years,Bali Construction,D,MORTGAGE,2021-10-04,2021-07-10,2021-07-10,Fully Paid,2021-08-10,642585,Debt consolidation,D1,36 months,Not Verified,92400.0,0.1391,603.14,0.1459,17500,32,18124,Good Loan,1,0,2021.0,10.0,October,2021-10,624,1.0357
393491,MN,6 years,angenos pizza and pasta,D,MORTGAGE,2021-09-04,2021-05-16,2021-05-12,Fully Paid,2021-06-12,431544,Debt consolidation,D2,36 months,Not Verified,30000.0,0.1108,226.93,0.1442,6600,12,8169,Good Loan,1,0,2021.0,9.0,September,2021-09,1569,1.2377
450579,FL,7 years,PPDG,D,MORTGAGE,2021-09-10,2021-06-12,2021-05-12,Fully Paid,2021-06-12,554340,Debt consolidation,D2,36 months,Not Verified,52000.0,0.1874,190.55,0.1496,5500,37,6825,Good Loan,1,0,2021.0,9.0,September,2021-09,1325,1.2409
472894,NJ,8 years,Walsworth Publishing Company,D,MORTGAGE,2021-10-02,2021-03-15,2021-02-13,Fully Paid,2021-03-13,597307,Debt consolidation,D5,36 months,Not Verified,100000.0,0.099,612.38,0.1607,17400,56,22048,Good Loan,1,0,2021.0,10.0,October,2021-10,4648,1.2671
469850,CA,9 years,PSUSD,D,MORTGAGE,2021-10-01,2021-02-13,2021-12-12,Fully Paid,2022-01-12,592875,Debt consolidation,D3,36 months,Not Verified,60000.0,0.1988,844.28,0.1531,24250,35,30383,Good Loan,1,0,2021.0,10.0,October,2021-10,6133,1.2529
480443,CA,9 years,Placer Insurance Agency,D,MORTGAGE,2021-10-02,2021-08-12,2021-08-12,Fully Paid,2021-09-12,610780,Debt consolidation,D3,36 months,Not Verified,130000.0,0.1635,870.71,0.1533,25000,37,31120,Good Loan,1,0,2021.0,10.0,October,2021-10,6120,1.2448
1013106,LA,< 1 year,ATS,D,MORTGAGE,2021-11-11,2021-05-16,2021-07-12,Fully Paid,2021-08-12,1240277,Debt consolidation,D3,36 months,Not Verified,40000.0,0.1539,365.03,0.1727,10200,13,11284,Good Loan,1,0,2021.0,11.0,November,2021-11,1084,1.1063
482706,CA,10+ years,SVB Financial Group,D,MORTGAGE,2021-10-02,2021-02-13,2021-02-13,Fully Paid,2021-03-13,614085,Debt consolidation,D3,36 months,Not Verified,98000.0,0.19,844.59,0.1533,24250,15,30407,Good Loan,1,0,2021.0,10.0,October,2021-10,6157,1.2539
489816,CA,3 years,Adobe Systems  Inc,D,MORTGAGE,2021-10-03,2021-09-15,2021-04-11,Fully Paid,2021-05-11,625136,Debt consolidation,D2,36 months,Not Verified,265000.0,0.0935,831.52,0.1496,24000,54,27348,Good Loan,1,0,2021.0,10.0,October,2021-10,3348,1.1395
66964,KS,3 years,Acquity,D,MORTGAGE,2021-08-06,2021-06-11,2021-06-11,Fully Paid,2021-07-11,247990,Debt consolidation,D3,36 months,Not Verified,138000.0,0.0916,253.58,0.1324,7500,37,9129,Good Loan,1,0,2021.0,8.0,August,2021-08,1629,1.2172
772794,TX,9 years,t j moore,D,MORTGAGE,2021-11-06,2021-05-16,2021-11-14,Fully Paid,2021-12-14,974789,Debt consolidation,D4,36 months,Not Verified,45000.0,0.1717,355.99,0.1689,10000,35,12820,Good Loan,1,0,2021.0,11.0,November,2021-11,2820,1.282
298946,ID,1 year,St Lukes Medical Center,D,MORTGAGE,2021-08-03,2021-12-09,2021-12-09,Fully Paid,2022-01-09,298943,Debt consolidation,D2,36 months,Not Verified,40800.0,0.1532,201.94,0.1292,6000,13,6940,Good Loan,1,0,2021.0,8.0,August,2021-08,940,1.1567
1036067,NV,5 years,St. Rose Dominican Hospitals,D,MORTGAGE,2021-11-11,2021-05-16,2021-01-15,Fully Paid,2021-02-15,1265933,Debt consolidation,D1,36 months,Not Verified,105000.0,0.117,423.61,0.1629,12000,19,15277,Good Loan,1,0,2021.0,11.0,November,2021-11,3277,1.2731
968563,OK,10+ years,Calpine,D,MORTGAGE,2021-11-09,2021-05-16,2021-03-13,Fully Paid,2021-04-13,1189543,Debt consolidation,D1,36 months,Not Verified,80000.0,0.1093,247.11,0.1629,7000,21,8316,Good Loan,1,0,2021.0,11.0,November,2021-11,1316,1.188
392622,MI,10+ years,Target,D,MORTGAGE,2021-09-04,2021-04-14,2021-07-09,Fully Paid,2021-08-09,429674,Debt consolidation,D3,36 months,Not Verified,26004.0,0.1472,138.15,0.1474,4000,10,4145,Good Loan,1,0,2021.0,9.0,September,2021-09,145,1.0362
307293,AZ,10+ years,Rural Metro,D,MORTGAGE,2021-08-04,2021-08-15,2021-04-09,Fully Paid,2021-05-09,307290,Debt consolidation,D3,36 months,Not Verified,32400.0,0.22,223.15,0.1324,6600,13,7360,Good Loan,1,0,2021.0,8.0,August,2021-08,760,1.1152
504506,FL,10+ years,American Automobile Association,D,MORTGAGE,2021-10-04,2021-09-13,2021-09-13,Fully Paid,2021-10-13,649644,Debt consolidation,D4,36 months,Not Verified,39672.0,0.2257,402.63,0.157,11500,31,14614,Good Loan,1,0,2021.0,10.0,October,2021-10,3114,1.2708
327749,KY,10+ years,St. Elizabeth Medical Centers,D,MORTGAGE,2021-08-04,2021-05-16,2021-12-10,Fully Paid,2022-01-10,327746,Debt consolidation,D5,36 months,Not Verified,110000.0,0.1862,327.5,0.1387,9600,52,11770,Good Loan,1,0,2021.0,8.0,August,2021-08,2170,1.226
469536,VA,2 years,Dept. Of Justice,D,MORTGAGE,2021-09-12,2021-12-12,2021-01-13,Fully Paid,2021-02-13,592242,Debt consolidation,D2,36 months,Not Verified,87000.0,0.2419,866.13,0.1496,25000,49,31181,Good Loan,1,0,2021.0,9.0,September,2021-09,6181,1.2472
612862,PA,4 years,University of Pennsylvania,D,MORTGAGE,2021-10-11,2021-02-14,2021-12-13,Fully Paid,2022-01-13,785823,Debt consolidation,D1,36 months,Not Verified,46002.0,0.228,136.89,0.1409,4000,26,4929,Good Loan,1,0,2021.0,10.0,October,2021-10,929,1.2322
482071,MI,4 years,Leisure Living,D,MORTGAGE,2021-10-02,2021-05-16,2021-03-13,Fully Paid,2021-04-13,613155,Debt consolidation,D2,36 months,Not Verified,23000.0,0.1706,242.53,0.1496,7000,16,8731,Good Loan,1,0,2021.0,10.0,October,2021-10,1731,1.2473
485099,MN,4 years,General Dynamics,D,MORTGAGE,2021-10-02,2021-05-16,2021-06-11,Fully Paid,2021-07-11,617894,Debt consolidation,D3,36 months,Not Verified,64300.0,0.2355,487.6,0.1533,14000,28,16245,Good Loan,1,0,2021.0,10.0,October,2021-10,2245,1.1604
661452,UT,4 years,"IM Flash Technologies, LLC",D,MORTGAGE,2021-11-01,2021-03-16,2021-12-11,Fully Paid,2022-01-11,845924,Debt consolidation,D3,36 months,Not Verified,51600.0,0.2223,424.6,0.1528,12200,30,13595,Good Loan,1,0,2021.0,11.0,November,2021-11,1395,1.1143
709161,LA,5 years,IEM,D,MORTGAGE,2021-11-03,2021-04-14,2021-04-14,Fully Paid,2021-05-14,901749,Debt consolidation,D3,36 months,Not Verified,72000.0,0.2383,69.61,0.1528,2000,42,2506,Good Loan,1,0,2021.0,11.0,November,2021-11,506,1.253
752928,MO,6 years,"EDCO Group, Inc.",D,MORTGAGE,2021-11-05,2021-05-16,2021-06-14,Fully Paid,2021-07-14,952552,Debt consolidation,D4,36 months,Not Verified,78000.0,0.2338,543.76,0.1689,15275,21,19575,Good Loan,1,0,2021.0,11.0,November,2021-11,4300,1.2815
775125,AZ,7 years,"Concord General Contracting, Inc.",D,MORTGAGE,2021-11-06,2021-11-12,2021-11-12,Fully Paid,2021-12-12,977359,Debt consolidation,D2,36 months,Not Verified,100000.0,0.1567,362.07,0.1599,10300,36,12197,Good Loan,1,0,2021.0,11.0,November,2021-11,1897,1.1842
512950,TX,8 years,Western national,D,MORTGAGE,2021-10-05,2021-05-16,2021-03-11,Fully Paid,2021-04-11,662741,Debt consolidation,D2,36 months,Not Verified,175000.0,0.1548,796.87,0.1496,23000,38,25572,Good Loan,1,0,2021.0,10.0,October,2021-10,2572,1.1118
618734,GA,8 years,Southern Company Services,D,MORTGAGE,2021-10-11,2021-06-14,2021-12-13,Fully Paid,2022-01-13,793105,Debt consolidation,D3,36 months,Not Verified,54000.0,0.2396,48.42,0.1483,1400,21,1776,Good Loan,1,0,2021.0,10.0,October,2021-10,376,1.2686
480257,MO,10+ years,walgreens,D,MORTGAGE,2021-10-01,2021-05-16,2021-02-12,Fully Paid,2021-03-12,610398,Debt consolidation,D3,36 months,Not Verified,100000.0,0.2048,417.94,0.1533,12000,36,14653,Good Loan,1,0,2021.0,10.0,October,2021-10,2653,1.2211
460240,NJ,2 years,WABC,D,MORTGAGE,2021-09-11,2021-05-16,2021-09-10,Fully Paid,2021-10-10,574244,Debt consolidation,D5,36 months,Not Verified,130000.0,0.126,682.06,0.16,19400,35,21519,Good Loan,1,0,2021.0,9.0,September,2021-09,2119,1.1092
1036481,MO,5 years,City of Kirkwood,D,MORTGAGE,2021-11-11,2021-12-14,2021-12-14,Fully Paid,2022-01-14,1266355,Debt consolidation,D1,36 months,Not Verified,72000.0,0.1633,423.61,0.1629,12000,17,15250,Good Loan,1,0,2021.0,11.0,November,2021-11,3250,1.2708
488422,OR,6 years,McMullin Motors,D,MORTGAGE,2021-10-03,2021-04-16,2021-06-12,Fully Paid,2021-07-12,622857,Debt consolidation,D2,36 months,Not Verified,42000.0,0.2483,346.47,0.1496,10000,14,12247,Good Loan,1,0,2021.0,10.0,October,2021-10,2247,1.2247
586275,MA,< 1 year,Netezza Corporation,D,MORTGAGE,2021-10-09,2021-12-15,2021-10-13,Fully Paid,2021-11-13,753189,Debt consolidation,D2,36 months,Not Verified,175000.0,0.1474,260.77,0.1521,7500,28,9404,Good Loan,1,0,2021.0,10.0,October,2021-10,1904,1.2539
498967,IL,8 years,Grippo & Elden,D,MORTGAGE,2021-10-04,2021-04-16,2021-04-13,Fully Paid,2021-05-13,640196,Debt consolidation,D1,36 months,Not Verified,334000.0,0.0022,861.63,0.1459,25000,39,31019,Good Loan,1,0,2021.0,10.0,October,2021-10,6019,1.2408
834473,NC,9 years,Family Dollar Stores,D,MORTGAGE,2021-11-08,2021-05-16,2021-09-11,Fully Paid,2021-10-11,1044320,Debt consolidation,D2,36 months,Not Verified,170000.0,0.2174,263.65,0.1599,7500,30,7601,Good Loan,1,0,2021.0,11.0,November,2021-11,101,1.0135
505258,TX,10+ years,"City of Mesquite, Texas",E,MORTGAGE,2021-10-04,2021-01-15,2021-01-11,Fully Paid,2021-02-11,650970,Debt consolidation,E1,36 months,Not Verified,72000.0,0.1893,283.02,0.1645,8000,16,8809,Good Loan,1,0,2021.0,10.0,October,2021-10,809,1.1011
364559,FL,2 years,Self employed: The Photo Buddy,E,MORTGAGE,2021-09-03,2021-05-16,2021-08-10,Fully Paid,2021-09-10,375204,Debt consolidation,E1,36 months,Not Verified,55000.0,0.1892,490.03,0.1568,14000,20,16282,Good Loan,1,0,2021.0,9.0,September,2021-09,2282,1.163
373630,CA,2 years,Alpha Trading,E,MORTGAGE,2021-09-01,2021-01-12,2021-02-12,Fully Paid,2021-03-12,393876,Debt consolidation,E1,36 months,Not Verified,57996.0,0.1587,227.51,0.1568,6500,19,8190,Good Loan,1,0,2021.0,9.0,September,2021-09,1690,1.26
602348,CA,2 years,Sebastopol Police Department,E,MORTGAGE,2021-10-10,2021-12-12,2021-12-12,Fully Paid,2022-01-12,772877,Debt consolidation,E2,36 months,Not Verified,55200.0,0.1254,264.87,0.1632,7500,5,9311,Good Loan,1,0,2021.0,10.0,October,2021-10,1811,1.2415
287965,FL,2 years,City Furniture,E,MORTGAGE,2021-08-03,2021-03-11,2021-03-11,Fully Paid,2021-04-11,287953,Debt consolidation,E4,36 months,Not Verified,75000.0,0.1936,680.69,0.1513,19600,24,24505,Good Loan,1,0,2021.0,8.0,August,2021-08,4905,1.2503
809559,MA,3 years,Apex,E,MORTGAGE,2021-11-07,2021-01-15,2021-07-14,Fully Paid,2021-08-14,1016394,Debt consolidation,E4,36 months,Not Verified,33000.0,0.1207,46.01,0.1929,1250,5,1656,Good Loan,1,0,2021.0,11.0,November,2021-11,406,1.3248
436271,OR,4 years,Gordy's Courier Service,E,MORTGAGE,2021-09-09,2021-05-16,2021-11-11,Fully Paid,2021-12-11,521398,Debt consolidation,E1,36 months,Not Verified,98240.0,0.0919,706.59,0.1635,20000,18,24838,Good Loan,1,0,2021.0,9.0,September,2021-09,4838,1.2419
603866,MN,4 years,City of Minnetonka,E,MORTGAGE,2021-10-10,2021-05-16,2021-11-13,Fully Paid,2021-12-13,774813,Debt consolidation,E1,36 months,Not Verified,50000.0,0.1946,535.77,0.1595,15250,14,19289,Good Loan,1,0,2021.0,10.0,October,2021-10,4039,1.2649
454206,FL,4 years,Citi,E,MORTGAGE,2021-09-11,2021-02-14,2021-03-10,Fully Paid,2021-04-10,562234,Debt consolidation,E1,36 months,Not Verified,92000.0,0.1445,551.14,0.1635,15600,32,16224,Good Loan,1,0,2021.0,9.0,September,2021-09,624,1.04
388497,TX,5 years,"CreditCards.com, Inc.",E,MORTGAGE,2021-09-03,2021-06-14,2021-04-12,Fully Paid,2021-05-12,421998,Debt consolidation,E1,36 months,Not Verified,80000.0,0.163,280.02,0.1568,8000,14,10080,Good Loan,1,0,2021.0,9.0,September,2021-09,2080,1.26
1024170,MN,6 years,Minnesota Premier Publications,E,MORTGAGE,2021-11-11,2021-05-16,2021-12-14,Fully Paid,2022-01-14,1253054,Debt consolidation,E1,36 months,Not Verified,70000.0,0.0691,328.27,0.1864,9000,18,11818,Good Loan,1,0,2021.0,11.0,November,2021-11,2818,1.3131
478412,PA,7 years,IBEW Local 98,E,MORTGAGE,2021-10-01,2021-05-16,2021-05-11,Fully Paid,2021-06-11,607377,Debt consolidation,E1,36 months,Not Verified,90000.0,0.1735,621.8,0.1635,17600,33,20457,Good Loan,1,0,2021.0,10.0,October,2021-10,2857,1.1623
